cell_idx,method,normalized_entropy,correction_magnitude
1511,MoE-Harmony,0.1597425549562341,2.4748923225623654
1512,MoE-Harmony,0.05585129783325671,1.3256631032318333
1513,MoE-Harmony,0.28829581235403345,1.134054273999533
1514,MoE-Harmony,0.16912894350791596,1.2051951749848422
1515,MoE-Harmony,0.17601188340321366,1.3718698929686022
1516,MoE-Harmony,0.21598280704167264,1.3037213506219998
1517,MoE-Harmony,0.0039695317665214384,1.7262253133402672
1518,MoE-Harmony,0.2506007819136655,1.3344586397856681
1519,MoE-Harmony,0.1353181885943295,1.5439719125071394
1520,MoE-Harmony,0.24330466913574164,1.1597098092243108
1521,MoE-Harmony,0.009829616710693087,1.189097816008808
1522,MoE-Harmony,0.31298227302494147,1.1229300883590294
1523,MoE-Harmony,0.1761172069648826,1.4833639453593224
1524,MoE-Harmony,0.047033722809729096,1.6008459644948847
1525,MoE-Harmony,0.2040125588415568,1.2094503027923418
1526,MoE-Harmony,0.007733313060264445,1.6038151527695756
1527,MoE-Harmony,0.3906960790996383,1.0356260163861826
1528,MoE-Harmony,0.26872449229204887,1.2335081432539254
1529,MoE-Harmony,0.3735581203638821,1.1632726379276426
1530,MoE-Harmony,0.010056181607550623,1.1203582563486705
1531,MoE-Harmony,0.06353564359990772,1.6249131611060241
1532,MoE-Harmony,0.18524603205170234,1.3738757852819898
1533,MoE-Harmony,0.045356566258371554,1.3922614464242191
1534,MoE-Harmony,0.2002915303518484,1.03272154101535
1535,MoE-Harmony,0.10320337494837678,1.2147751512649851
1536,MoE-Harmony,0.05973302501094342,1.610091946543268
1537,MoE-Harmony,0.14667545352963504,1.5642491571676473
1538,MoE-Harmony,0.04046627870419381,1.2931394292076224
1539,MoE-Harmony,0.2616207891054271,1.5351111193956841
1540,MoE-Harmony,0.23643294002997828,1.4154278398804065
1541,MoE-Harmony,0.11349707658049382,1.1109205097639843
1542,MoE-Harmony,0.017428956403356198,1.3539915244248675
1543,MoE-Harmony,0.24548280981829862,1.1422408084194582
1544,MoE-Harmony,0.33945846528141144,1.2512279026703843
1545,MoE-Harmony,0.09109492145432567,1.3464189088519727
1546,MoE-Harmony,0.061384392495368714,2.5793411631523755
1547,MoE-Harmony,0.10226813108657082,1.2810698696526621
1548,MoE-Harmony,0.27841615618929516,1.281682985886872
1549,MoE-Harmony,0.027071195356704957,1.3173975292226592
1550,MoE-Harmony,0.1374778569166606,1.558333250723751
1551,MoE-Harmony,0.09297472506950721,2.257776038096087
1552,MoE-Harmony,0.0011032621246327417,1.3283043931775043
1553,MoE-Harmony,0.10757541425500725,1.4638705484128125
1554,MoE-Harmony,0.05688157927586093,1.4425965709664312
1555,MoE-Harmony,0.340139489976847,1.2953666310029677
1556,MoE-Harmony,0.1574770489711797,1.30140633018034
1557,MoE-Harmony,0.019896119309154473,1.6230583338839069
1558,MoE-Harmony,0.0684853302479307,1.2989621519945742
1559,MoE-Harmony,0.24469834866200219,1.2878469143313995
1560,MoE-Harmony,0.19578579470810725,1.0980758490871194
1561,MoE-Harmony,0.2935646478272654,1.5018895527448142
1562,MoE-Harmony,0.13420795228271554,2.5710611770210132
1563,MoE-Harmony,0.015070084071408186,1.6254861395393254
1564,MoE-Harmony,0.2579897990774683,1.3102227148925027
1565,MoE-Harmony,0.1628123438164951,1.191622538372727
1566,MoE-Harmony,0.17131916067262964,1.4858608184884898
1567,MoE-Harmony,0.1564335455782514,1.267425991657345
1568,MoE-Harmony,0.18994396608985914,1.5552912846683358
1569,MoE-Harmony,0.29265997143664696,1.2967329462357085
1570,MoE-Harmony,0.10545254654083142,1.1218160663966341
1571,MoE-Harmony,0.09961929193159559,1.7079166519612823
1572,MoE-Harmony,0.07895428461134621,2.4757941108418424
1573,MoE-Harmony,0.19904256114732857,1.5048766360267052
1574,MoE-Harmony,0.0746585279051562,1.434981115357171
1575,MoE-Harmony,0.017929124104342394,1.2966040722927503
1576,MoE-Harmony,0.02922344001249227,1.6334932540989395
1577,MoE-Harmony,0.23588473911986307,1.2347224240994639
1578,MoE-Harmony,0.025602574969687097,1.2400391031830196
1579,MoE-Harmony,0.043536271643969116,1.3914022348935404
1580,MoE-Harmony,0.07411387988032256,1.8652554808468098
1581,MoE-Harmony,0.06665778872951361,1.6748871186614647
1582,MoE-Harmony,0.05728519137736456,2.4732461923678173
1583,MoE-Harmony,0.022804932630440027,1.4878901223048788
1584,MoE-Harmony,0.08957673225600632,1.2660039586382787
1585,MoE-Harmony,0.18648936060514779,1.5844947972677328
1586,MoE-Harmony,0.17898210999618952,1.6653243695551256
1587,MoE-Harmony,0.1821354037905174,1.5269926276079822
1588,MoE-Harmony,0.08461771285169514,1.108727456780676
1589,MoE-Harmony,0.10886619527572336,1.0830159916676054
1590,MoE-Harmony,0.1411815088582568,2.855878536031631
1591,MoE-Harmony,0.01814727404515709,1.5335971281377585
1592,MoE-Harmony,0.1084091388200445,2.4752191224912834
1593,MoE-Harmony,0.03186601347405927,1.6641719549447158
1594,MoE-Harmony,0.04990007761683237,1.429316108433344
1595,MoE-Harmony,0.027224996361943483,1.7148564113156013
1596,MoE-Harmony,0.20138985858326575,1.5818458598194203
1597,MoE-Harmony,0.26057878499125436,2.6908740575091064
1598,MoE-Harmony,0.09933979026578513,1.4011583603184765
1599,MoE-Harmony,0.07211527854215222,1.107070107628245
1600,MoE-Harmony,0.2019134905874941,1.4276777304071238
1601,MoE-Harmony,0.4228068470792614,1.1541938417017699
1602,MoE-Harmony,0.46988469749693956,1.0898229637232462
1603,MoE-Harmony,0.1348162484964292,1.4523526644505218
1604,MoE-Harmony,0.2132744715610987,1.2289285869864717
1605,MoE-Harmony,0.39563402771378275,2.6755015618812457
1606,MoE-Harmony,0.007607411950665774,1.3064606399901717
1607,MoE-Harmony,0.01772145126430691,1.4323258301467183
1608,MoE-Harmony,0.3750760943607412,1.1752030658607506
1609,MoE-Harmony,0.3575752127252253,1.3790074657865228
1610,MoE-Harmony,0.03354942194115414,1.919981072590207
1611,MoE-Harmony,0.156084854263334,1.5801187348071466
1612,MoE-Harmony,0.17639445442164856,1.1376785359803845
1613,MoE-Harmony,0.02639557312146879,1.2899234976576768
1614,MoE-Harmony,0.42848720807766966,1.907656786052955
1615,MoE-Harmony,0.16698618804879942,1.3659156026392187
1616,MoE-Harmony,0.336530156794846,1.1898571479668307
1617,MoE-Harmony,0.16181612027180367,1.309454325203097
1618,MoE-Harmony,0.046671155237191286,1.7613618431918527
1619,MoE-Harmony,0.29217598685991664,1.143790383397611
1620,MoE-Harmony,0.12303077851323918,1.556689113027509
1621,MoE-Harmony,0.14116095722915867,1.4739980559569317
1622,MoE-Harmony,0.5176113658876307,1.2104708465974707
1623,MoE-Harmony,0.14014233366892984,1.3626579776699161
1624,MoE-Harmony,0.19738060430872775,1.4706686169986478
1625,MoE-Harmony,0.31104741244066253,1.2082894941001325
1626,MoE-Harmony,0.3194463882371262,1.3199377777841166
1627,MoE-Harmony,0.2159857803743474,1.2673624005719826
1628,MoE-Harmony,0.12943112215940966,1.682157402771411
1629,MoE-Harmony,0.15788142737725325,1.2596333134728417
1630,MoE-Harmony,0.2106890400234009,1.294498785837217
1631,MoE-Harmony,0.4210446455679524,1.2120207125194784
1632,MoE-Harmony,0.43521614759482863,1.0836907292529803
1633,MoE-Harmony,0.45745717623414744,1.0250893509955303
1634,MoE-Harmony,0.22987724741147658,1.4797172250464024
1635,MoE-Harmony,0.06984943268072477,1.314370447271025
1636,MoE-Harmony,0.23250465595445477,1.2318219411167748
1637,MoE-Harmony,0.22549910284912447,1.192467306625536
1638,MoE-Harmony,0.02766787789016577,1.4396980575086689
1639,MoE-Harmony,0.22552861094696727,1.1981676839106903
1640,MoE-Harmony,0.26491083395361636,1.3284699527274482
1641,MoE-Harmony,0.21644929798840748,1.1757260396705762
1642,MoE-Harmony,0.3383803407251428,1.3402569096367676
1643,MoE-Harmony,0.033171831448982586,1.1919961339957337
1644,MoE-Harmony,0.06561326904009898,1.2718156331109856
1645,MoE-Harmony,0.17947620089208643,1.4145594229818685
1646,MoE-Harmony,0.27947926603348483,1.2925107824321578
1647,MoE-Harmony,0.2903555293709285,2.572062748172769
1648,MoE-Harmony,0.23762335566440193,1.3258398307719974
1649,MoE-Harmony,0.09353379451246029,1.270194678469591
1650,MoE-Harmony,0.11895631256311588,1.2217907192433728
1651,MoE-Harmony,0.17073559315679435,1.574969534131546
1652,MoE-Harmony,0.015036363139707106,1.4722041376857045
1653,MoE-Harmony,0.1046957239822362,2.031849471572976
1654,MoE-Harmony,0.22816208900803325,1.52402288270859
1655,MoE-Harmony,0.2419587856159032,1.4033793397758405
1656,MoE-Harmony,0.16456284011652822,1.5164264991887833
1657,MoE-Harmony,0.09182557274764958,1.4785650944861102
1658,MoE-Harmony,0.10703137374564825,2.572750894685147
1659,MoE-Harmony,0.13888739194948613,1.2672207879860549
1660,MoE-Harmony,0.12758074502023103,1.1946704706845384
1661,MoE-Harmony,0.1092211220253274,1.550422798128362
1662,MoE-Harmony,0.08391020308448562,1.5621711772131377
1663,MoE-Harmony,0.08461477616291245,1.2133696719588982
1664,MoE-Harmony,0.009646637282822286,1.1074733267720276
1665,MoE-Harmony,0.12780330591717204,1.5478870969658103
1666,MoE-Harmony,0.26796152611004836,1.2829998845225115
1667,MoE-Harmony,0.03611331939984371,2.4712677062425943
1668,MoE-Harmony,0.10457444277359565,1.6999439818998583
1669,MoE-Harmony,0.01841099667365602,1.6251623850412709
1670,MoE-Harmony,0.2564998771647077,1.2320527495063613
1671,MoE-Harmony,0.08440635990768076,1.559898424867618
1672,MoE-Harmony,0.0884271054658685,1.4066783014624384
1673,MoE-Harmony,0.0849607881794381,1.5812430508399
1674,MoE-Harmony,0.1182269188158772,1.2389929285262564
1675,MoE-Harmony,0.1522625941358998,1.3341003514892447
1676,MoE-Harmony,0.219428924296562,1.2492791879133889
1677,MoE-Harmony,0.20085297588175086,1.2066005478507913
1678,MoE-Harmony,0.32880587232267616,0.9627342836834514
1679,MoE-Harmony,0.02112652025623771,1.242125017545023
1680,MoE-Harmony,0.04400007819085581,1.6300615796124942
1681,MoE-Harmony,0.22149742108915993,2.7545708767976316
1682,MoE-Harmony,0.07425684460227767,1.3633173254330717
1683,MoE-Harmony,0.07939711631443468,1.4104754937216548
1684,MoE-Harmony,0.09109371418582674,1.666282254178179
1685,MoE-Harmony,0.2117601914117083,1.433485792883076
1686,MoE-Harmony,0.4080217189982773,1.240100458438716
1687,MoE-Harmony,0.17973972219787443,1.400085791833307
1688,MoE-Harmony,0.19951688240709442,1.1369837279005814
1689,MoE-Harmony,0.10207391496212694,1.2707984560329084
1690,MoE-Harmony,0.3400983134065258,1.1763426880589916
1691,MoE-Harmony,0.09185074287960925,3.0047434601760483
1692,MoE-Harmony,0.23288070166575686,2.5605142890857246
1693,MoE-Harmony,0.09616243038123445,1.301715160500982
1694,MoE-Harmony,0.09189299001419535,1.581362590105496
1695,MoE-Harmony,0.19157087856190796,1.2531751925083516
1696,MoE-Harmony,0.1086943997453979,1.6656894278526333
1697,MoE-Harmony,0.17519466228443847,1.5907207111730288
1698,MoE-Harmony,0.31755510280151317,1.182025440755784
1699,MoE-Harmony,0.023834106057522623,1.1420459800786658
1700,MoE-Harmony,0.010868681957769022,1.6132559350488935
1701,MoE-Harmony,0.25389018247449635,1.2357826537058316
1702,MoE-Harmony,0.11429895703220842,1.374147203423353
1703,MoE-Harmony,0.06728655107887754,2.474809691910013
1704,MoE-Harmony,0.13636180246749507,1.3940945244824587
1705,MoE-Harmony,0.015047751707921166,1.2457592859969464
1706,MoE-Harmony,0.002730438365271247,1.464692453661009
1707,MoE-Harmony,0.14652388372781414,2.6775978220349614
1708,MoE-Harmony,0.18335259055986722,1.461887145365453
1709,MoE-Harmony,0.43460139062651726,1.1991985687481392
1710,MoE-Harmony,0.09365529211537812,1.5678956039452707
1711,MoE-Harmony,0.07136373899847519,2.3647115630101276
1712,MoE-Harmony,0.011300174472907012,1.1448568495752536
1713,MoE-Harmony,0.2078297628472007,1.4088339509410528
1714,MoE-Harmony,0.032679675001733896,1.43990608642744
1715,MoE-Harmony,0.32995568682115495,1.2192346423653675
1716,MoE-Harmony,0.024895555973523633,1.2842841427228542
1717,MoE-Harmony,0.03863059646558289,2.72687177134231
1718,MoE-Harmony,0.5283497815907534,1.1920843010371556
1719,MoE-Harmony,0.39231272424423025,1.1468454778597406
1720,MoE-Harmony,0.3283030353591928,1.0668417351930162
1721,MoE-Harmony,0.029472663806414612,1.4564320473344792
1722,MoE-Harmony,0.01606664662230638,1.3263639350540508
1723,MoE-Harmony,0.15163174213623132,1.1164453321908154
1724,MoE-Harmony,0.04319665959434284,1.314923974477321
1725,MoE-Harmony,0.0346313078158108,1.2408911072264714
1726,MoE-Harmony,0.3492408216168756,1.3278546476962185
1727,MoE-Harmony,0.1029242702572036,1.1644707938322856
1728,MoE-Harmony,0.3536491396921144,1.20140626998212
1729,MoE-Harmony,0.4130378697114519,1.291540680345302
1730,MoE-Harmony,0.2811940267214676,2.4441424257401527
1731,MoE-Harmony,0.04530645112849365,1.6209174156135309
1732,MoE-Harmony,0.37067986153135407,1.382332418092025
1733,MoE-Harmony,0.22062285835465212,1.271217610918815
1734,MoE-Harmony,0.23385234996901647,1.3347141656866435
1735,MoE-Harmony,0.17826709839654417,1.309958967683748
1736,MoE-Harmony,0.0793473743831736,1.1301010489366299
1737,MoE-Harmony,0.1679773496741629,2.597787576344174
1738,MoE-Harmony,0.24377843822584727,2.466041751025611
1739,MoE-Harmony,0.19335333033255567,2.3596140624218553
1740,MoE-Harmony,0.30402145719725443,1.1131637562065366
1741,MoE-Harmony,0.29593121298924857,1.0808963644543694
1742,MoE-Harmony,0.3537384460085716,1.1951187572159578
1743,MoE-Harmony,0.2625807465931815,1.2597283704060975
1744,MoE-Harmony,0.10921581973038087,1.2900881552172252
1745,MoE-Harmony,0.20275004039202985,1.333955677107153
1746,MoE-Harmony,0.093968808938436,1.5659510461995712
1747,MoE-Harmony,0.33691037204464497,1.1494395871661465
1748,MoE-Harmony,0.12610324522914565,1.613356871625444
1749,MoE-Harmony,0.552556899587371,1.08733923390389
1750,MoE-Harmony,0.2134252430521131,1.3161095873423094
1751,MoE-Harmony,0.283143431054992,1.5528718265422057
1752,MoE-Harmony,0.22373233524332561,1.236271635615068
1753,MoE-Harmony,0.06792297311527626,1.413876586438916
1754,MoE-Harmony,0.3241910271264193,1.1404761536896801
1755,MoE-Harmony,0.055828260609095376,2.467199683046706
1756,MoE-Harmony,0.012969537737812353,1.2902064734571705
1757,MoE-Harmony,0.11732373917268325,1.514439154946972
1758,MoE-Harmony,0.4639366588503246,0.9972893636308848
1759,MoE-Harmony,0.02237816951111253,1.467112886749154
1760,MoE-Harmony,0.29664628058004056,2.7520268749580743
1761,MoE-Harmony,0.35848029306027857,1.3725048730970004
1762,MoE-Harmony,0.3803748363090413,1.3539426044614156
1763,MoE-Harmony,0.11925795348921407,1.415756574234849
1764,MoE-Harmony,0.09134180267283024,1.115536828040257
1765,MoE-Harmony,0.270890290321487,1.2245314902796174
1766,MoE-Harmony,0.20799095055682748,1.5410293662653254
1767,MoE-Harmony,0.34036379070879436,1.2608090899816304
1768,MoE-Harmony,0.1338768380733157,2.8157712824490218
1769,MoE-Harmony,0.2597469858199687,1.0800729660955701
1770,MoE-Harmony,0.027112903260351325,2.4779190944274814
1771,MoE-Harmony,0.028168661637386246,1.6540487512898616
1772,MoE-Harmony,0.12361707007257525,1.1135810247417524
1773,MoE-Harmony,0.1999139616310389,1.601867851487764
1774,MoE-Harmony,0.18358721536716155,1.6048645256815792
1775,MoE-Harmony,0.002007312120748922,1.6052872301139698
1776,MoE-Harmony,0.4364914901439118,1.288299169308396
1777,MoE-Harmony,0.34165264544451857,1.2553527639946966
1778,MoE-Harmony,0.05024519619560697,1.4053843580182481
1779,MoE-Harmony,0.14433411373051802,1.08836868762291
1780,MoE-Harmony,0.3341453912837411,1.0092495633043597
1781,MoE-Harmony,0.14907749467364872,1.5981132075068183
1782,MoE-Harmony,0.10473590378986405,1.5299304480067397
1783,MoE-Harmony,0.20139099094504215,1.4825066859196745
1784,MoE-Harmony,0.05725617739578205,1.4699436946980196
1785,MoE-Harmony,0.08907041848491189,2.5637187835394455
1786,MoE-Harmony,0.03768588503307695,1.4192723669537681
1787,MoE-Harmony,0.3795981030157026,1.1735969601547536
1788,MoE-Harmony,0.09582789014137602,2.37439369240599
1789,MoE-Harmony,0.1521482223593606,1.4338076814356708
1790,MoE-Harmony,0.02991885803146349,1.7447808335136181
1791,MoE-Harmony,0.24134451328784118,1.2000730519063247
1792,MoE-Harmony,0.03308802318659536,1.6072915011310775
1793,MoE-Harmony,0.10886629962945128,1.4175621318517106
1794,MoE-Harmony,0.03544506863659612,1.7039504326400736
1795,MoE-Harmony,0.05744534912022857,1.2835640765015262
1796,MoE-Harmony,0.22802161257962342,1.2250620577335718
1797,MoE-Harmony,0.03428888553138209,1.1486918196724436
1798,MoE-Harmony,0.21484353179583135,1.4715481684079448
1799,MoE-Harmony,0.13699586915015874,2.9705467003187596
1800,MoE-Harmony,0.2276814992971901,2.2904764418219976
1801,MoE-Harmony,0.17673059233016286,2.845625128934103
1802,MoE-Harmony,0.37717989103207755,1.2111826006546127
1803,MoE-Harmony,0.260436879012421,2.8994644701510204
1804,MoE-Harmony,0.35799378077748206,1.117886406213411
1805,MoE-Harmony,0.07968139130455609,2.7035913099918414
1806,MoE-Harmony,0.23318009510438,1.4438041838898976
1807,MoE-Harmony,0.10508716034072137,1.1583376334668214
1808,MoE-Harmony,0.15981680453941408,1.5967518610400224
1809,MoE-Harmony,0.16405256554874995,1.4810235562483958
1810,MoE-Harmony,0.10722415570407386,1.3289279667940523
1811,MoE-Harmony,0.2658572271691186,1.1897082811041813
1812,MoE-Harmony,0.05806816705013562,1.5064950934520458
1813,MoE-Harmony,0.2001883245388389,2.3257962996066417
1814,MoE-Harmony,0.07452208907673726,1.167384907163213
1815,MoE-Harmony,0.24906220450453714,1.3700596119930069
1816,MoE-Harmony,0.32633391400055806,1.217607752992454
1817,MoE-Harmony,0.35039981074372956,1.1906709326480454
1818,MoE-Harmony,0.005088448928969813,1.1081142063209344
1819,MoE-Harmony,0.5210536411486594,1.0525428197286157
1820,MoE-Harmony,0.02735334504984194,1.717945952339296
1821,MoE-Harmony,0.051515455606038235,2.4751635838296058
1822,MoE-Harmony,0.0413843171549586,1.6813573753325877
1823,MoE-Harmony,0.14233747349629544,1.5797347126024575
1824,MoE-Harmony,0.262469993181715,1.4551948421086511
1825,MoE-Harmony,0.24317949976126738,1.2592956453281077
1826,MoE-Harmony,0.15249338761052536,2.635058420026015
1827,MoE-Harmony,0.23059489498836117,2.59264195980945
1828,MoE-Harmony,0.012333994989139948,2.4783165148317763
1829,MoE-Harmony,0.2014399028425837,1.474752079558201
1830,MoE-Harmony,0.3825837885415702,1.433990052921721
1831,MoE-Harmony,0.10711375813388581,1.0985470633709222
1832,MoE-Harmony,0.07801658989943704,2.6082421986221025
1833,MoE-Harmony,0.04225965322793779,1.4312107207111548
1834,MoE-Harmony,0.10644819564635653,1.627118086013237
1835,MoE-Harmony,0.16515318214110936,1.524109243836234
1836,MoE-Harmony,0.024402247829880278,1.2473186504797071
1837,MoE-Harmony,0.41951459277128783,1.1133715503731547
1838,MoE-Harmony,0.5345655435074843,1.0847592104951203
1839,MoE-Harmony,0.306103880644453,1.3463162385143657
1840,MoE-Harmony,0.28172504977492313,1.3652247695385815
1841,MoE-Harmony,0.11367292401997846,1.3621671493395455
1842,MoE-Harmony,0.2893402086606921,1.1769511268810244
1843,MoE-Harmony,0.447044753208832,1.128144698790634
1844,MoE-Harmony,0.12796377227035624,1.2269928280867968
1845,MoE-Harmony,0.08184041929472931,2.6228912724770086
1846,MoE-Harmony,0.38215812892926776,1.1109833126575204
1847,MoE-Harmony,0.16213314059829145,1.5986748766757368
1848,MoE-Harmony,0.20292459275461214,1.402859815792616
1849,MoE-Harmony,0.43033913040513516,1.1791527006085123
1850,MoE-Harmony,0.18946144037443202,1.5620946134733358
1851,MoE-Harmony,0.06170136640300413,1.2814756522551434
1852,MoE-Harmony,0.19879661680749017,1.4670229538836148
1853,MoE-Harmony,0.5994964836646648,1.2330659293654131
1854,MoE-Harmony,0.13356085024712003,1.471672076605044
1855,MoE-Harmony,0.2267803264781155,1.5703227858473223
1856,MoE-Harmony,0.042024235498687466,1.4472006710723333
1857,MoE-Harmony,0.43736235410455354,1.1616779708846106
1858,MoE-Harmony,0.017425046496176096,1.1449080304824988
1859,MoE-Harmony,0.017448969734482317,1.6241232936160106
1860,MoE-Harmony,0.43464423044335654,1.292519770048117
1861,MoE-Harmony,0.4044063639391408,1.1812318250756833
1862,MoE-Harmony,0.08730201967210406,1.5777930511826601
1863,MoE-Harmony,0.41618435475810744,1.2553574962735385
1864,MoE-Harmony,0.08218560486133522,1.487995308783486
1865,MoE-Harmony,0.10497872272954886,1.4206411339695617
1866,MoE-Harmony,0.0052035167062469845,2.1622212399720664
1867,MoE-Harmony,0.02187682740406513,1.6582357212154588
1868,MoE-Harmony,0.23374487144745346,1.1568471696855933
1869,MoE-Harmony,0.1192604068732129,1.3323232892773076
1870,MoE-Harmony,0.5581621886697042,1.4938077868475392
1871,MoE-Harmony,0.3896654123465907,1.1630661406570133
1872,MoE-Harmony,0.11744701348444281,1.4155810869867393
1873,MoE-Harmony,0.1660279543205392,1.3873534893828146
1874,MoE-Harmony,0.2237951019233806,1.1112649360171922
1875,MoE-Harmony,0.030670777736426773,1.7068674376160455
1876,MoE-Harmony,0.49494947788852517,1.052596657586128
1877,MoE-Harmony,0.10554194385749505,1.3561183804948997
1878,MoE-Harmony,0.23454211032035777,1.4174632564485512
1879,MoE-Harmony,0.12316629071169222,1.5584453031503707
1880,MoE-Harmony,0.11002314381237462,2.560030741606719
1881,MoE-Harmony,0.2619078732496527,2.7624621748121982
1882,MoE-Harmony,0.24829887353720903,1.1117658080721091
1883,MoE-Harmony,0.07901183026264935,1.4659605652012404
1884,MoE-Harmony,0.17049607104837564,1.5494588195891643
1885,MoE-Harmony,0.14611046035246242,1.5352096175973142
1886,MoE-Harmony,0.05293321518598793,1.7099315289282457
1887,MoE-Harmony,0.311114483116588,2.5753756797588365
1888,MoE-Harmony,0.29077288558103137,1.3207016363958883
1889,MoE-Harmony,0.1466313068189402,1.5899038084983885
1890,MoE-Harmony,0.1549409771194956,1.567638895091991
1891,MoE-Harmony,0.18067693730387904,1.590634007642215
1892,MoE-Harmony,0.12445250151547571,1.7842820105625719
1893,MoE-Harmony,0.00651551133269061,1.1554295744859517
1894,MoE-Harmony,0.3191614308673765,1.2018569516900217
1895,MoE-Harmony,0.08077849048643268,1.6055159980907907
1896,MoE-Harmony,0.1437844869106237,1.206811707918952
1897,MoE-Harmony,0.013573578060573924,1.7317064398431001
1898,MoE-Harmony,0.049366912834237296,1.4083758790318253
1899,MoE-Harmony,0.10554032763257548,1.2524701538439735
1900,MoE-Harmony,0.14863789016039927,1.3859246678088764
1901,MoE-Harmony,0.1994296263170569,1.4091356753395656
1902,MoE-Harmony,0.14597353345778458,2.7300289585709656
1903,MoE-Harmony,0.31466642082838125,1.224990702993884
1904,MoE-Harmony,0.1186882710789329,1.2308236094402774
1905,MoE-Harmony,0.40083377744833953,1.0789397935288998
1906,MoE-Harmony,0.07534284271412946,1.292991336122778
1907,MoE-Harmony,0.0978174237905363,1.5529284248266149
1908,MoE-Harmony,0.062346422226142104,1.2294365052034466
1909,MoE-Harmony,0.053666567161496384,2.894702888403684
1910,MoE-Harmony,0.21218471404454606,1.3544808614047041
1911,MoE-Harmony,0.05330321365290748,1.3395979792734372
1912,MoE-Harmony,0.3057382151438661,1.367452898911063
1913,MoE-Harmony,0.2522368961713223,2.799122918971909
1914,MoE-Harmony,0.3951076699868425,1.2319490583104127
1915,MoE-Harmony,0.1450664121956456,1.1277959572855654
1916,MoE-Harmony,0.4294565171315766,1.0547680912282238
1917,MoE-Harmony,0.02515870674093027,2.1377682362359463
1918,MoE-Harmony,0.2110334435287133,1.5473295120786181
1919,MoE-Harmony,0.3034960078328556,1.3673069636626596
1920,MoE-Harmony,0.22905870204447812,1.4985642058699586
1921,MoE-Harmony,0.4451157772188889,1.1690701587383328
1922,MoE-Harmony,0.18170002161869814,1.3793852704079468
1923,MoE-Harmony,0.014208399612991234,1.6780216634525946
1924,MoE-Harmony,0.31714998671097244,1.1985555158694357
1925,MoE-Harmony,0.10627713659296587,1.2072612402661922
1926,MoE-Harmony,0.2893745066515584,1.142440901117208
1927,MoE-Harmony,0.1994435818625403,1.2045815882095547
1928,MoE-Harmony,0.2934306624525517,1.076595471028084
1929,MoE-Harmony,0.25861119362016505,1.3589556169012529
1930,MoE-Harmony,0.012901140071647133,1.3352879648323428
1931,MoE-Harmony,0.1248843155169976,1.26989553973407
1932,MoE-Harmony,0.3414094547890575,1.3369359710218651
1933,MoE-Harmony,0.23377029915967368,1.2438466624719664
1934,MoE-Harmony,0.1518194808267416,1.1286836645038947
1935,MoE-Harmony,0.09761553236126985,1.3371381172812615
1936,MoE-Harmony,0.037034879414909114,1.7017983045119738
1937,MoE-Harmony,0.2599416374512428,1.4605913811083717
1938,MoE-Harmony,0.3313315124204062,1.4269665567419676
1939,MoE-Harmony,0.19968592122090872,1.1764429070590103
1940,MoE-Harmony,0.14289149145121358,1.3812870435235036
1941,MoE-Harmony,0.21063304418417914,1.5309578647373583
1942,MoE-Harmony,0.04983022608087639,1.294922490547573
1943,MoE-Harmony,0.19854733484540207,1.3243375258333496
1944,MoE-Harmony,0.08348688776397402,1.3823926185838245
1945,MoE-Harmony,0.23060221856913443,1.1286591506796424
1946,MoE-Harmony,0.043700334356027014,1.6101632893676407
1947,MoE-Harmony,0.20021154902267735,1.1967097587926177
1948,MoE-Harmony,0.12774687724947362,1.2082890095159118
1949,MoE-Harmony,0.38755621244520716,1.1052192844776851
1950,MoE-Harmony,0.07700849154201134,1.6394529403905584
1951,MoE-Harmony,0.3182272776387038,1.2808187960968782
1952,MoE-Harmony,0.1263261130055811,1.085941084639286
1953,MoE-Harmony,0.19174601310303488,1.60887839672544
1954,MoE-Harmony,0.07935726926336716,1.1080828877204045
1955,MoE-Harmony,0.3144534944886578,1.3606794465984993
1956,MoE-Harmony,0.2370294606430588,1.0851420847494702
1957,MoE-Harmony,0.18686216426636132,1.363109814528432
1958,MoE-Harmony,0.03547819764070801,1.22833744372827
1959,MoE-Harmony,0.07974256889184987,1.2394622408739508
1960,MoE-Harmony,0.02184680529855815,1.5983551361737631
1961,MoE-Harmony,0.030397568656665826,1.4195979677482962
1962,MoE-Harmony,0.09908609835307816,1.4478840589098694
1963,MoE-Harmony,0.4254893291138074,1.011896448892257
1964,MoE-Harmony,0.013537703502213647,1.7158854170397295
1965,MoE-Harmony,0.12320360913679701,1.6057406180819076
1966,MoE-Harmony,0.23688258833644177,2.386367062351516
1967,MoE-Harmony,0.05661694752633672,2.706508180081438
1968,MoE-Harmony,0.007723734227869087,1.3748932787550048
1969,MoE-Harmony,0.13433129132663235,1.2273335994243286
1970,MoE-Harmony,0.24543310091888873,2.3164869643171593
1971,MoE-Harmony,0.04113738517017934,1.1794730908400795
1972,MoE-Harmony,0.05478558112085788,1.4387694287259785
1973,MoE-Harmony,0.02380469382154609,1.3033553887571874
1974,MoE-Harmony,0.11198059611143521,1.264557353541637
1975,MoE-Harmony,0.4908452863072442,1.2766587664781721
1976,MoE-Harmony,0.14966370757630632,1.139138915370837
1977,MoE-Harmony,0.14690255636447358,1.1973343732114368
1978,MoE-Harmony,0.15502961861460857,1.5191280200025221
1979,MoE-Harmony,0.22094095729897306,1.3561848053676508
